Vns_min1,Vns_min5,Vns_min10,Vns_min15,Vns_min20,Vns_min25,Vns_min30,Vns_min35,Vns_min40,Vns_min45,Vns_min50,Vns_min55,Vns_min60
1.0480827065648686,1.048013017262083,1.04792581318795,1.047838586477344,1.047751097459169,1.0476637687539805,1.0475761998696536,1.047488359978873,1.0474012027710078,1.0473137191075015,1.0472266054756691,1.0471611097874571,1.0471565043391178
1.0480830245260153,1.0480129787250674,1.0479253610388695,1.047837717662404,1.0477497706429708,1.0476620030795238,1.047574017765453,1.047485711381436,1.0473981022931385,1.0473101626843568,1.0472226254609924,1.047156509300784,1.0471518834245446
1.0462783360616459,1.046218452861729,1.0461426776821348,1.0460664144120397,1.0459906578540894,1.0459149672737105,1.0458395945476462,1.0457634377214784,1.0456875938592674,1.0456115058750035,1.0455360552551072,1.0454784602035576,1.045474268263417
1.0253251485529649,1.0252368312865558,1.0251255574483886,1.0250131786462355,1.0249014953843558,1.0247897471606693,1.0246786247177742,1.0245660695487993,1.0244539507783097,1.024341450595418,1.024230328787346,1.0241458663328962,1.0241390419744159
1.0461809693687478,1.0461518118136464,1.0461148721967524,1.0460777849329246,1.0460409274299094,1.0460039933169236,1.0459671480450032,1.0459301631213471,1.0458932984129883,1.0458562451216444,1.0458193713812995,1.0457915148318075,1.0457895844628633
1.0475709667323596,1.047503825267616,1.047419350642541,1.047334598858,1.0472500753517884,1.047165460616541,1.047080323979768,1.0469955060831382,1.0469110018862195,1.0468257764367868,1.0467410824444994,1.0466767314115868,1.0466709836948236
1.0253374542368774,1.0252622769877788,1.025167277481552,1.0250715682778446,1.0249762537274338,1.0248812215820178,1.0247865771544171,1.0246907905752143,1.024595542063234,1.0244998172888842,1.0244052205728742,1.0243329661362957,1.024327565646376
1.0550549813782764,1.0549785099036904,1.054880993935886,1.0547828490895277,1.0546855839858533,1.0545878974533982,1.0544907111320132,1.0543933812548674,1.0542961272889857,1.0541982531773268,1.0541007940530722,1.0540276940149762,1.0540217761823338
1.0462820128917671,1.0462262350157412,1.0461556205801799,1.0460846203263678,1.0460140639460118,1.0459435534916326,1.0458733171552792,1.045802377465827,1.0457317676041522,1.0456608952900268,1.0455905384818482,1.0455369686202465,1.04553302212316
1.047925702091138,1.04786349563753,1.047785393611974,1.047707349341887,1.0476291466943375,1.0475510664725123,1.0474727774944907,1.0473942615296399,1.0473163129546637,1.04723821748719,1.0471603208739404,1.0471009470857227,1.0470966071111907
1.049434940801562,1.0493372249311406,1.0492143408216108,1.049090889644297,1.0489677557072696,1.0488446191245802,1.0487204358095141,1.048596798699214,1.0484737326685496,1.04834953974111,1.0482262090764716,1.0481322350900968,1.0481238237228365
1.0696179890679318,1.0695337163403922,1.06942644368672,1.0693198719092751,1.0692127201200223,1.069106051559065,1.0689988642630441,1.0688918873251925,1.0687846351489296,1.0686778407386317,1.0685709250937205,1.0684879378040173,1.068481716952252
1.0550548287523787,1.0549781853765579,1.0548804489856323,1.0547820861943389,1.0546845974337473,1.0545866892971414,1.0544892865003568,1.0543917290323868,1.0542942470381755,1.0541961510359048,1.054098469907956,1.0540252376790415,1.0540192996923374
1.0479260833913027,1.0478639157755718,1.0477858648872973,1.047707915599148,1.0476298161408648,1.047551850318908,1.0474736418763317,1.04739520479969,1.0473173299923368,1.047239330391174,1.04716150401008,1.0471021253293333,1.0470977380790027
1.0656827839433827,1.0656009800921975,1.0654968247229892,1.0653933327600207,1.0652893058161759,1.0651857161174214,1.0650815760277503,1.0649776519141279,1.064873537111705,1.0647697506140625,1.064665941137659,1.0645852736091344,1.0645791299362857
1.0253271399673807,1.025240989175229,1.0251323851246075,1.025022748984399,1.0249137108587716,1.0248047314877529,1.0246963755622118,1.0245865882841712,1.0244772546083494,1.0243674614243594,1.0242590474043451,1.0241766317148433,1.0241701076935819
1.0464367900835805,1.0463714696220654,1.0462886323686031,1.0462055643197778,1.0461230010981821,1.0460404154011584,1.0459581209131041,1.0458751099278132,1.0457924127280729,1.045709507578879,1.0456269915153797,1.0455644759339373,1.0455597797005938
1.0479110495962716,1.047831323931582,1.047731242790184,1.047631298861431,1.0475312089960225,1.0474312408200517,1.047331142791204,1.047230494652117,1.0471307399497136,1.0470307576789728,1.046930994457068,1.0468545186419402,1.0468490686485397
1.0584727853826457,1.058401320686237,1.058310384835402,1.0582200526169125,1.05812916666586,1.058038640710447,1.0579475768180546,1.057856738700154,1.0577657520857033,1.0576750304088693,1.057584386760799,1.0575135839846685,1.0575082282389787
1.0575924329020938,1.0575132444337518,1.0574122952061558,1.0573105847882835,1.0572098514502188,1.057108609142318,1.0570078579027804,1.0569070144076413,1.0568063272533115,1.0567049123889536,1.0566039562915113,1.056528004295459,1.0565217461120744
1.0479513068416273,1.047890015361502,1.0478130538044725,1.0477362611523937,1.0476592628763368,1.0475823427443072,1.0475052153544275,1.0474279158063873,1.0473511050916668,1.0472741634452336,1.0471974531197132,1.0471392469625385,1.0471349983571325
1.0497255820796412,1.0496011497278885,1.049444822170242,1.0492874758967026,1.0491305073561261,1.048973698729604,1.048815421553987,1.0486578066070529,1.048501068036003,1.0483427532750367,1.0481856042995685,1.0480667270625867,1.0480564394859149
1.0457054091440205,1.0456659178387375,1.0456157011829066,1.0455653921187669,1.0455154861883627,1.0454654763979656,1.0454153262304013,1.0453650045517038,1.0453151639422282,1.0452647948897,1.045214622313669,1.0451762213844351,1.0451727762501177
1.045714227695309,1.0456862132640876,1.0456509685284812,1.0456156644220331,1.0455803999939668,1.0455451715144441,1.0455098375409315,1.0454745445318476,1.0454393591241253,1.0454038822716145,1.0453685873666612,1.045342354996772,1.0453403615597674
1.0475700453317611,1.0475012119498226,1.0474146233926667,1.0473277208402707,1.0472410340497154,1.0471542600359556,1.0470669868864013,1.0469800041121626,1.0468933793468533,1.0468060135300297,1.0467192559279366,1.0466530100367908,1.0466468045124016
1.0455457196473978,1.0455127143231389,1.045470846800087,1.045428858981638,1.045387013059808,1.0453450791939851,1.0453033792690312,1.0452614379267329,1.0452198180423766,1.0451779078105716,1.045136233114919,1.0451051178743376,1.0451030021834662
1.049719795985656,1.0495896169925165,1.0494261870391588,1.0492616099374559,1.0490973302445292,1.0489332897478343,1.0487677188166682,1.0486029199468334,1.0484388993446228,1.0482733719974764,1.0481090042174133,1.04798477306301,1.0479742567628325
1.0488056743052927,1.0487568883740743,1.0486948279228698,1.0486324795640753,1.0485706011434301,1.048508557939988,1.0484467389322956,1.0483847865172198,1.04832295818314,1.0482607607280707,1.048198835438023,1.048152067839052,1.0481486139975884
1.0507715078541564,1.0507048450969454,1.0506198592501337,1.0505345220764806,1.0504497903904462,1.050364819171382,1.0502802013152859,1.050195483861247,1.0501108787517976,1.050025743081287,1.0499409498829007,1.0498768847922442,1.0498720605207756
1.047911963992662,1.0478330066132868,1.0477338671442167,1.047634899489618,1.0475357567638297,1.04743677548034,1.0473375760018884,1.0472378978793575,1.047139127989031,1.0470401032255394,1.0469412628414205,1.046865538497075,1.046860087741653
1.0457124882373314,1.0456822408123525,1.0456440681771952,1.0456058393325742,1.0455677241372403,1.0455296258861335,1.045491370894717,1.0454531522088617,1.0454151094216633,1.0453767584711684,1.045338567630237,1.0453099846557188,1.0453076052828405
1.0500580936579966,1.0499517312830224,1.04981805113657,1.0496837354380868,1.0495497568518704,1.0494158194910406,1.0492806734876639,1.0491461489965084,1.0490122539271647,1.0488771242570323,1.0487429536421975,1.0486403579386114,1.048631041148439
1.0005907379462857,1.0005780964392588,1.00056206166383,1.0005459508377674,1.0005299606689708,1.0005139328261736,1.0004979711909563,1.0004819145272112,1.0004659288760562,1.0004498474679226,1.0004338576009637,1.0004217625182819,1.0004209169235785
1.045940990829672,1.0459054862158765,1.0458607295349844,1.0458159267639677,1.0457713609975026,1.0457267552622875,1.0456819909276525,1.0456372370866645,1.0455925537190438,1.0455476886843926,1.0455029123589967,1.0454691643519,1.0454671148847756
1.0438749709504451,1.0438526001978417,1.043824309715344,1.0437961941159015,1.0437679935370276,1.0437397542351994,1.043711446501895,1.0436834882278279,1.0436553765003433,1.0436274544408901,1.0435992045156555,1.0435785384277694,1.0435769646688844
1.0438819165364819,1.0438670388594233,1.0438481851315409,1.0438294229971117,1.0438106322564136,1.0437917939081836,1.0437729321177858,1.0437542696176343,1.0437354604264089,1.043716765368562,1.0436979542866374,1.0436841919596789,1.0436831076242703
1.0481330113616645,1.0480628248390278,1.0479750254354592,1.0478872099531236,1.0477991044944877,1.047711203722576,1.0476230295591786,1.04753456544555,1.0474468093134615,1.047358708084727,1.0472710132089644,1.0472050435456166,1.0472004040810636
1.0448025017544964,1.0446884677717532,1.0445451377027026,1.0444011488717415,1.044257499783052,1.044113942152166,1.0439691038565981,1.0438248470699358,1.0436813273814847,1.0435364733166734,1.0433926133599882,1.0432813646981978,1.0432706238404423
1.0478263317345766,1.0477956623851044,1.047757051675981,1.0477184838007223,1.0476798106638774,1.0476411463236865,1.047602372056754,1.047563645569197,1.04752499723336,1.0474863977681557,1.0474477656760806,1.0474179917969912,1.0474158082332645
1.0507669070863517,1.0506941464492716,1.0506013421166396,1.0505082787701987,1.0504158187353958,1.0503230203005307,1.050230631287466,1.0501381650485597,1.0500458409370055,1.0499528999057803,1.0498603333704843,1.0497902014799911,1.049784865589991
1.0497258900331141,1.0496017440434806,1.0494457865268867,1.0492888168799404,1.0491322207942047,1.0489757867656604,1.0488178855093788,1.048660641853892,1.0485042677590037,1.0483463352708524,1.0481895600157796,1.0480709575970275,1.0480606894984568
1.0438779750397191,1.0438570727915553,1.0438300569409682,1.043803142637849,1.0437762968351056,1.043749304865461,1.0437222171883123,1.0436955548285072,1.0436685246413524,1.043641585552441,1.0436145653480522,1.0435943633466278,1.0435924201466271
1.0457116713254493,1.045680390731472,1.0456408786687157,1.0456013000620359,1.0455618590823461,1.0455224370133187,1.0454828455214682,1.0454432829143612,1.0454039191632376,1.0453642386732565,1.0453247016177183,1.045295031524488,1.0452925107132092
1.0457008831519852,1.0456603841422505,1.0456099692598233,1.0455595903769177,1.0455092437184335,1.0454586805261017,1.0454079158204015,1.0453574703151471,1.0453070731173553,1.0452561879430227,1.0452057642449526,1.0451705366347053,1.0451685573600318
1.0500586255005688,1.0499532211462927,1.0498207049635535,1.0496875739832796,1.0495547787836408,1.0494219889657816,1.0492880100295414,1.0491546611199123,1.0490219447445226,1.048888001858895,1.048755011838127,1.0486535092616434,1.0486443846729614
1.0462783623511889,1.0462187246932555,1.046143185347288,1.046067196201251,1.0459916802204035,1.045916235117578,1.0458411081483254,1.0457651667110812,1.0456896221274632,1.0456138010653326,1.0455385820119287,1.045481136761613,1.0454767695453728
1.0520911207672943,1.0520234111464717,1.051937125043548,1.0518503583048262,1.0517643129684824,1.0516779805863297,1.0515920145349988,1.0515059434483476,1.0514199614866888,1.0513334601742093,1.051247318614698,1.051182351078236,1.0511773523441381
1.0448022210254777,1.0446881438504758,1.0445448906474855,1.0444009546646744,1.0442574015281778,1.0441139232400318,1.0439691255493904,1.043824969533665,1.043681492379191,1.0435366807938025,1.0433929098211172,1.0432820336081283,1.0432715449767032
1.0463048652333873,1.0462465640700411,1.0461727207153306,1.04609853039189,1.0460248188208607,1.045951151899927,1.0458777214297204,1.045803543068421,1.0457297483573276,1.0456556925668405,1.045582134090919,1.045526028984349,1.0455219108463267
1.0550551124822274,1.0549788710720354,1.0548816421954972,1.0547837812956513,1.0546868192977423,1.0545894125247146,1.054492505773176,1.0543954775919893,1.0542985429653098,1.054200963093854,1.054103795184122,1.0540309126478022,1.0540250734325767
1.0479118392418407,1.047833031963665,1.0477341159834397,1.0476353727896668,1.0475364528878144,1.0474377019769563,1.0473387883623524,1.0472393521952281,1.047140766570205,1.0470419636936543,1.046943373719577,1.0468677132017299,1.046862329274513
1.0497188608650436,1.0495878319778693,1.0494233934414892,1.049257787326844,1.0490924660356415,1.0489273933617294,1.0487607907944063,1.0485949786611712,1.0484299192027022,1.0482633648246737,1.0480979545848386,1.0479728499722596,1.047962330953108
1.0497187668750771,1.0495876807283737,1.0494231755942343,1.0492574922365472,1.0490920984141354,1.0489269463051192,1.0487602692393128,1.0485943876931605,1.0484292534062347,1.0482626237720012,1.048097133568667,1.0479719822307425,1.0479614628686706
1.0514318559424995,1.0513652908337507,1.051280501728943,1.051195292813838,1.0511107509731685,1.0510259654995358,1.0509415164014835,1.0508569934578693,1.0507725723160117,1.0506875722348694,1.0506029767652019,1.0505389881959706,1.0505341810516746
1.0500571072182905,1.0499493315635542,1.0498138897611158,1.0496778069271169,1.0495420617247775,1.0494063703885244,1.0492694483749483,1.049133155833596,1.0489975021679787,1.0488605918486211,1.048724653227908,1.0486205361657246,1.0486109998152957
1.0571867660141627,1.0571164689938513,1.0570270390770236,1.0569382651900667,1.056848886746595,1.0567598867172308,1.0566702912613506,1.056580941303127,1.0564914996966528,1.0564023010520094,1.0563132117201033,1.0562434293898129,1.056238040124483
1.025337377215028,1.02526213916475,1.025167061984291,1.0250712748500246,1.0249758815215702,1.0248807746837723,1.024786050974854,1.0246901966197868,1.0245948757991885,1.024499077353912,1.0244044127986653,1.024332109939564,1.0243267106034295
1.0507666660594395,1.0506936669024796,1.0506005578148978,1.050507201486275,1.0504144527473542,1.050321355459436,1.0502286721949678,1.0501359071022123,1.0500432905644967,1.0499500468773912,1.049857184868624,1.04978685414056,1.049781517447216
1.0479047348903068,1.047818145619211,1.0477094155357436,1.047600703882205,1.0474919938237008,1.0473833330452682,1.0472746251597764,1.0471651523240457,1.047056713525322,1.0469480020644173,1.0468396095500734,1.0467563361859127,1.0467506339663655
1.0454047278881884,1.0453709334191472,1.0453280523662334,1.045285054506506,1.0452421587625111,1.0451991982342461,1.0451564963824442,1.045113544918883,1.045070954722376,1.0450280653818844,1.0449854374720946,1.0449534875488824,1.0449511828788796
1.0497405226214709,1.049632193045604,1.0494960079589168,1.0493591120207308,1.0492225346321613,1.0490860135463482,1.0489482759920565,1.0488111332181138,1.0486746974982752,1.0485369794194663,1.0484002270639154,1.0482962595489291,1.048287076967386
1.0534084439588605,1.0533369198013784,1.0532457464376277,1.0531540200900265,1.0530631010318132,1.0529718357710272,1.052880981999584,1.0527900202815463,1.0526991436076298,1.0526077035883135,1.0525166475547618,1.0524481188639416,1.0524427326882788
1.047951768410885,1.0478906394685934,1.0478139399814126,1.047737337742822,1.047660537614432,1.0475838567799531,1.0475069442014338,1.0474299162573908,1.0473533905519978,1.0472766524639618,1.0472001288383792,1.0471417733425743,1.0471374942937275
1.0481578505647973,1.0480872391713403,1.047998930082526,1.0479105882944884,1.0478219635827033,1.047733546849168,1.0476448465534494,1.0475558601376975,1.047467590523672,1.0473789584652544,1.0472907431574396,1.0472244572037221,1.0472197960209189
1.0462787726989147,1.0462195165600905,1.046144491834947,1.0460690146207556,1.0459940049199854,1.0459190674297818,1.0458444418460335,1.0457690258224008,1.0456939804655567,1.0456186584727436,1.0455439299255676,1.0454868984138095,1.045482628803213
1.0500591270001707,1.0499542407908238,1.0498223961939175,1.0496899226312781,1.0495577818279158,1.0494256685750367,1.0492923777040284,1.049159692106814,1.0490276345268055,1.0488943571920508,1.0487620254892025,1.0486609925117703,1.048651899123449
1.0479119693327341,1.0478332877325318,1.047734521276404,1.0476359208273374,1.0475371483765998,1.0474385424115324,1.0473397741704646,1.0472404845897647,1.047142050763566,1.0470433995658388,1.0469449566590185,1.04686943203935,1.0468640451433917
1.043880946664052,1.043864993299691,1.0438447928439236,1.0438246920161973,1.043804561294876,1.0437843829078726,1.0437641710922518,1.0437441858947696,1.0437240399195051,1.0437040290219937,1.0436838738443117,1.0436691199699228,1.0436679616101117
1.058472565283741,1.0584005326904,1.0583088625267292,1.0582178013663712,1.058126183789529,1.0580349350549663,1.057943127943547,1.0578515582119283,1.0577598253085199,1.0576683956273372,1.0575770087434508,1.057505513646831,1.0575000805180137
1.0479048001471396,1.0478181634646597,1.04770943693345,1.0476007760228427,1.0474921063136773,1.0473834612183968,1.0472747504047708,1.047165239022375,1.0470568302246033,1.0469481864260661,1.046839761723044,1.0467567281870116,1.0467509821497238
1.068306288114511,1.068222869717288,1.068116688952701,1.068011194512371,1.0679051248984257,1.0677995355492647,1.0676934148825339,1.0675875088322744,1.0674813486469124,1.0673756095488123,1.0672697769025996,1.0671876037011523,1.0671814252162182
1.0584715192809893,1.0583985084479655,1.0583056126898833,1.0582133042988078,1.0581204108671685,1.0580279087792244,1.057934861935701,1.0578420492507805,1.0577490768267102,1.0576563396620189,1.0575637464377643,1.057491426719523,1.057486020147002
1.047903721771129,1.047815623228914,1.0477050389814482,1.0475945052566085,1.0474839972239653,1.0473735151326222,1.0472629695237483,1.0471515593488032,1.047041302278721,1.0469308235422803,1.0468205157912915,1.04673607532702,1.0467302204051652
1.0572360488551236,1.0571637903398763,1.0570718735619344,1.056980624721698,1.0568887476567657,1.0567972230577107,1.0567050916366307,1.0566132251202949,1.0565212501327879,1.0564295800765933,1.0563380064592214,1.0562662610343985,1.0562607596607532
1.043877588225612,1.043856430889368,1.0438291099264616,1.0438020127956054,1.0437749207407527,1.0437476437020792,1.0437202663553786,1.0436934538946905,1.0436661392835143,1.043639004831887,1.0436116927998893,1.0435912915248313,1.0435893994943228
1.0584705213001326,1.0583962668259352,1.058301779442956,1.0582078713375673,1.0581133274229768,1.0580192188418907,1.0579245720452768,1.0578301346911752,1.0577355365272638,1.0576411684129656,1.0575469852766146,1.0574735632420929,1.057468114698716
1.0571867753577069,1.0571165359882704,1.0570271802613633,1.0569384765220975,1.0568491712811598,1.0567602420673174,1.0566707211584607,1.0565814420972242,1.0564920723666553,1.0564029462888163,1.0563139302187161,1.0562442180798624,1.0562388309410715
1.0550548727239573,1.0549783968850852,1.054880873953245,1.0547827171273472,1.0546854635336977,1.0545877476043561,1.054490547637232,1.0543932257538922,1.054295995801596,1.0541981130075662,1.0541006457232593,1.0540275700925348,1.0540217364623066
1.0507666801976001,1.0506935001717679,1.050600189159134,1.0505066454005119,1.050413642113839,1.050320341472445,1.0502274480330605,1.0501344656155107,1.0500416266029933,1.0499481665034958,1.0498550754254432,1.0497844367087021,1.0497789583338097
1.0438766665256671,1.0438562435613077,1.0438304325436651,1.0438047573528444,1.0437790144990113,1.043753235073735,1.0437273939723135,1.0437018835934553,1.0436762011497316,1.0436507031990903,1.043624938112102,1.0436061399873566,1.0436047134757578
1.0457120600452021,1.0456817221827248,1.0456436043708697,1.045605411865796,1.045567193627561,1.0455290805145063,1.0454908923150064,1.0454527249634786,1.045414666808415,1.0453762706653833,1.0453380816932472,1.0453098450514788,1.045307763730174
1.0457101822565948,1.0456770010560343,1.0456350234907354,1.0455929734314013,1.0455511135145446,1.0455092593947057,1.0454672209420672,1.04542519315175,1.0453833991516692,1.0453412782740714,1.0452992721955867,1.0452676096688998,1.0452648586912885
1.0584703685962915,1.0583959442658444,1.0583012426845926,1.0582071193019804,1.0581123477658085,1.0580180203370082,1.0579231526316175,1.0578284940181164,1.0577336654279226,1.0576390738051284,1.0575446761569298,1.0574711436784001,1.057465687174136
1.0448026517623956,1.0446891234393751,1.044546521701824,1.0444032660057216,1.0442603799175785,1.0441175589227065,1.0439734363122528,1.0438299542402802,1.043687152160653,1.0435430145641515,1.0433999022493365,1.0432895016249701,1.0432790387321553
1.0479097938717599,1.0478286518842657,1.0477267974167561,1.0476250608948687,1.047523208411323,1.047421458359336,1.04731959825042,1.0472171416947016,1.0471156110368585,1.047013846494297,1.0469123142994003,1.0468344556878133,1.0468289475533028
1.0459398107531717,1.0459030675821561,1.045856767670228,1.0458104078373966,1.0457642664107294,1.0457181226310672,1.045671781231232,1.0456254763078228,1.0455791957943594,1.0455327874847369,1.045486409706649,1.045451494429836,1.0454494326025319
1.0480236138773265,1.0479582149026385,1.047876261579715,1.0477943686674507,1.047712219671367,1.0476302378533127,1.047548011709831,1.0474655537049549,1.0473837032225086,1.0473015977788245,1.047219817903924,1.0471578466149605,1.0471534062058867
1.0253255246184199,1.0252375683496682,1.025126734743404,1.0250148094818239,1.024903572288592,1.024792281130666,1.0246816298788881,1.024569542614955,1.0244578852381732,1.0243458307625481,1.024235161337717,1.024151075115524,1.024144318327517
1.045701462865053,1.0456614494758028,1.0456116324673992,1.0455618475961188,1.0455120893345933,1.0454621348542954,1.0454119813695084,1.0453621257156709,1.0453123275853566,1.045262041963504,1.0452122103684158,1.0451772987468402,1.045175315587984
1.046304359528119,1.046245711117537,1.0461714745485375,1.0460968203480054,1.0460226686030967,1.0459485457198574,1.0458747052345407,1.045800135313773,1.045725928208225,1.0456514050076735,1.0455773829584387,1.0455211350503848,1.0455169968013578
1.04630505427635,1.0462469868026325,1.0461734491442587,1.0460995566431905,1.0460261387593044,1.0459527602955387,1.045879630697144,1.0458057647199919,1.0457322666637459,1.045658502987199,1.0455852406627621,1.0455294106414392,1.0455253051153597
1.0457041414665331,1.0456666929271505,1.045619979711741,1.045573302382736,1.0455266478176362,1.0454798726818295,1.0454329079948832,1.0453861484879856,1.0453394748736424,1.0452923595433945,1.0452456425289502,1.0452126538959279,1.0452106737896938
1.050058705293757,1.0499530934011088,1.0498203893244138,1.049687013893503,1.049553989943896,1.049420996410653,1.0492868069608312,1.0491532177849718,1.0490202731341547,1.0488860850813564,1.0487528677250637,1.0486510016781196,1.0486418757771796
1.0459689233492402,1.0459381636307903,1.045899147680301,1.0458599868754985,1.045821043756819,1.0457820437846626,1.0457431631693554,1.04570407072881,1.0456651903060827,1.0456260956923054,1.045587192558441,1.04555792609385,1.0455559301658626
1.0507661797218837,1.050692821606869,1.0505992626665999,1.0505054690493476,1.0504122985095017,1.0503187519569697,1.050225624505367,1.0501324101181368,1.0500393608897785,1.0499456645172847,1.0498523449642572,1.0497817701147496,1.049776438929025
1.047925823723159,1.0478637913772153,1.0477859054202443,1.0477080897349709,1.0476301143578068,1.047552264530887,1.0474742002903,1.0473959116721792,1.0473181852262583,1.0472403116262685,1.0471626354301942,1.0471034537376966,1.0470991167128518
1.0497313105528006,1.049613041553158,1.0494644451242428,1.0493149318923614,1.0491657774732155,1.0490167469730687,1.0488663385531964,1.0487165660293405,1.0485676116805471,1.0484171900619519,1.048267863579325,1.0481547522019499,1.0481449016505668
1.0253310893642893,1.025249522454401,1.0251464892226516,1.0250425248347765,1.024939013366334,1.0248357553086989,1.0247329903950737,1.0246289444947232,1.0245253846689537,1.024421291857895,1.0243184779713685,1.0242402077612678,1.0242341058626065
1.025337378864514,1.0252622081854503,1.0251672275812806,1.0250715529163419,1.0249761783911473,1.0248811256465646,1.0247865216971022,1.0246907385267257,1.0245954970006617,1.024499789186105,1.0244051589900196,1.0243327856082132,1.0243273491843012
1.0544958079419067,1.0544389974256563,1.0543668151936876,1.0542950856550202,1.0542229256225644,1.0541510184985985,1.0540787307411996,1.0540065785368595,1.0539343914140937,1.0538623812139492,1.0537904283623103,1.0537343196367104,1.0537300569270152
1.0497192274321696,1.0495885060453103,1.0494244235504089,1.0492591874487323,1.0490942416111626,1.048929541315203,1.0487633082864438,1.0485978571524324,1.0484331684875994,1.0482669778910547,1.0481019396546192,1.0479771468344996,1.0479666275665065
1.0478818747844467,1.0478102516494043,1.0477201635579736,1.0476297622249588,1.0475396267766777,1.0474494022389125,1.047358548369207,1.0472680498060707,1.0471778855811233,1.0470869583175495,1.0469966010753575,1.0469281235317915,1.0469221179743553
1.0438728506033244,1.0438468021353375,1.0438135359503091,1.043780847617566,1.0437480480842216,1.043715040730169,1.0436818525693312,1.043648941401243,1.0436157437374383,1.043582513228172,1.0435493865563095,1.0435238033395189,1.0435213725840216
1.0438735785457836,1.0438487564483026,1.0438170750529445,1.043785920504862,1.0437546618234614,1.0437232318445344,1.043691629653798,1.043660244909283,1.0436286223031277,1.043596957420767,1.0435653647770886,1.0435411785155808,1.0435389104117658
1.02533773207609,1.025262854997461,1.0251682411611875,1.0250729144236095,1.024977977953419,1.0248833217491244,1.0247890668964816,1.0246936597288363,1.024598786012873,1.0245034406273672,1.0244092071840178,1.024337192804667,1.0243317951477653
1.045944996395839,1.0459136077711046,1.0458739952433074,1.0458342955913016,1.045794822134538,1.045755298773802,1.0457156732194646,1.045676037598926,1.045636515473211,1.0455967802068342,1.0455571868669955,1.045527417625611,1.0455253617403013
1.047911935601123,1.0478331512252657,1.04773423914855,1.0476355018937413,1.0475365664104286,1.047437805362473,1.0473389029323656,1.047239466769803,1.0471408990698357,1.0470421122929054,1.0469435266385825,1.0468679456407122,1.0468625193596652
1.0584725931688923,1.0584006157211738,1.058309021467085,1.0582180317607224,1.0581264871386682,1.0580353118929247,1.0579435814623777,1.0578520870924235,1.0577604283173314,1.0576690675507205,1.0575777566387572,1.057506334914775,1.057500915092741
1.0438768447532216,1.0438561229983154,1.0438296904429945,1.043803592794814,1.0437774815077001,1.0437511779197834,1.0437248119730433,1.0436986258381258,1.043672224345832,1.0436458272108315,1.043619470955627,1.0435996442039717,1.0435978732994469
1.0478269637417919,1.0477967419507013,1.0477586125660945,1.0477205503370652,1.0476823726301014,1.0476442888177608,1.0476060532781686,1.0475678819077967,1.047529740830647,1.0474916411558537,1.047453583314435,1.0474241085209186,1.04742179438021
1.0584732706393813,1.0584024318138234,1.0583123011609292,1.0582227788823908,1.058132699355699,1.058042963203376,1.0579527068474037,1.0578626765821193,1.0577724988157666,1.0576825901087448,1.0575927339701352,1.0575225487017763,1.057517256291504
1.043877545063133,1.0438565453367978,1.043829441843126,1.043802587289309,1.043775707094911,1.0437486738241553,1.0437215259574788,1.043694943104379,1.043667843796073,1.0436409494227055,1.0436138735480172,1.0435936963730803,1.0435919024513134
1.043878959081084,1.0438595258017713,1.0438345125752109,1.0438096401347805,1.043784787897595,1.043759805678694,1.0437347397818868,1.0437100801166002,1.0436850581146626,1.0436601548662425,1.043635152267652,1.0436165644331927,1.043614899071957
1.0507667167074304,1.0506937249695165,1.050600630147332,1.050507262236852,1.0504144963706066,1.0503213779093197,1.0502286838304793,1.050135907359852,1.0500432921508862,1.0499500631504468,1.0498571907191085,1.049786873714049,1.0497815336948588
1.0438739304064577,1.043850156743381,1.0438200625749179,1.0437901799011906,1.0437601940770829,1.0437301593824437,1.0437000626190789,1.0436703086253014,1.0436404206474,1.043610740505812,1.0435806909886436,1.0435586053937207,1.0435568855815802
1.0465375879109386,1.0464722391696417,1.0463893337354109,1.0463062025830097,1.0462235742060944,1.0461409067980605,1.0460585472842692,1.0459754583358707,1.0458926476017687,1.045809638139065,1.0457270525979834,1.0456644186538269,1.0456596531771105
1.0253340420036121,1.0252555050200847,1.0251563191756803,1.0250563060076363,1.0249567094209422,1.024857373789789,1.0247585095514824,1.0246584066566695,1.0245588036004332,1.0244587045053184,1.0243598007188734,1.024284421146589,1.024278656723017
1.0458299946564502,1.0458006595659257,1.0457636729357827,1.0457266103145406,1.0456897110949765,1.0456527786554985,1.0456157228127627,1.045578702006054,1.0455417891443073,1.0455046295357855,1.0454676348899843,1.0454398781672758,1.0454378572202285
1.0457059518561467,1.045670161923298,1.0456254487675332,1.0455807739785947,1.0455361163574588,1.0454913786615665,1.0454464544265663,1.0454016998312472,1.0453570335427254,1.0453119735294498,1.0452672594319583,1.0452354331596687,1.0452334483350534
1.04792011947548,1.0478509980565416,1.047764193030823,1.0476775221224124,1.0475906731375053,1.0475039795475674,1.0474170808790755,1.0473298308850036,1.0472432768136717,1.0471565402652052,1.0470699914891,1.0470037776896945,1.0469988954321339
1.050769462492285,1.050700079789063,1.050611590919482,1.0505227997083795,1.0504346023504652,1.0503461217699372,1.0502580201429637,1.0501698381025173,1.0500817752168168,1.0499931473628492,1.0499048759307679,1.0498380706816057,1.0498330037576262
